seq_coast_tube_id,success,sample,tree,sample_type,lat,lon,distance_from_edge,distance_from_fence,fenced,fwd_filepath,rev_filepath,sra_bioproject,sra_study,sra_accession,sra_locatlon,collection_round,tube_id_year,seq_date,amplicon
88,SUCCESSFUL,epi_a8,a8,epiphyte,38.52819,-111.74794,98.7336176196354,104.043319682313,NA,./Data/Raw/4539_88_S87_R1_001.fastq.gz,./Data/Raw/4539_88_S87_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969953,38.52819 N 111.74794 W,2023,88_2023,2023,ITS2
89,SUCCESSFUL,end_i2,i2,endophyte,38.52378,-111.75122,91.450756370534,22.7592830458714,NA,./Data/Raw/4539_89_S88_R1_001.fastq.gz,./Data/Raw/4539_89_S88_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969952,38.52378 N 111.75122 W,2023,89_2023,2023,ITS2
9,SUCCESSFUL,end_d1,d1,endophyte,38.52608,-111.74794,133.886382625201,6.12499082836142,NA,./Data/Raw/4539_9_S9_R1_001.fastq.gz,./Data/Raw/4539_9_S9_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969951,38.52608 N 111.74794 W,2023,9_2023,2023,ITS2
90,SUCCESSFUL,epi_c3,c3,epiphyte,38.52663,-111.74642,56.1227820268381,34.5600165124976,NA,./Data/Raw/4539_90_S89_R1_001.fastq.gz,./Data/Raw/4539_90_S89_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969950,38.52663 N 111.74642 W,2023,90_2023,2023,ITS2
91,SUCCESSFUL,epi_i1,i1,epiphyte,38.52363,-111.75106,105.649859428247,2.3263001257693,NA,./Data/Raw/4539_91_S90_R1_001.fastq.gz,./Data/Raw/4539_91_S90_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969949,38.52363 N 111.75106 W,2023,91_2023,2023,ITS2
92,SUCCESSFUL,epi_j11,j11,epiphyte,38.52531,-111.74893,160.359188032524,0.707198482121741,NA,./Data/Raw/4539_92_S91_R1_001.fastq.gz,./Data/Raw/4539_92_S91_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969948,38.52531 N 111.74893 W,2023,92_2023,2023,ITS2
93,SUCCESSFUL,epi_k3,k3,epiphyte,38.5296,-111.74644,3.84792613768378,239.166820910635,NA,./Data/Raw/4539_93_S92_R1_001.fastq.gz,./Data/Raw/4539_93_S92_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969947,38.5296 N 111.74644 W,2023,93_2023,2023,ITS2
94,WEAK,epi_i2,i2,epiphyte,38.52378,-111.75122,91.450756370534,22.7592830458714,NA,./Data/Raw/4539_94_S93_R1_001.fastq.gz,./Data/Raw/4539_94_S93_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,#N/A,38.52378 N 111.75122 W,2023,94_2023,2023,ITS2
95,SUCCESSFUL,epi_a2,a2,epiphyte,38.52917,-111.7458,16.7734107541774,215.310747709285,NA,./Data/Raw/4539_95_S94_R1_001.fastq.gz,./Data/Raw/4539_95_S94_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,#N/A,38.52917 N 111.7458 W,2023,95_2023,2023,ITS2
96,WEAK,epi_d5,d5,epiphyte,38.52576,-111.7471,53.2461121994414,55.2070139714529,NA,./Data/Raw/4539_96_S95_R1_001.fastq.gz,./Data/Raw/4539_96_S95_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,#N/A,38.52576 N 111.7471 W,2023,96_2023,2023,ITS2
97,SUCCESSFUL,epi_a9,a9,epiphyte,38.52786,-111.74822,102.260772338581,67.948789396404507,NA,./Data/Raw/4539_97_S97_R1_001.fastq.gz,./Data/Raw/4539_97_S97_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969945,38.52786 N 111.74822 W,2023,97_2023,2023,ITS2
98,SUCCESSFUL,epi_g2,g2,epiphyte,38.5232,-111.7522,2.03793035509649,24.2439630688134,NA,./Data/Raw/4539_98_S98_R1_001.fastq.gz,./Data/Raw/4539_98_S98_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,#N/A,38.5232 N 111.7522 W,2023,98_2023,2023,ITS2
99,SUCCESSFUL,epi_f1,f1,epiphyte,38.52244,-111.74895,17.3183171366556,28.5970758098236,NA,./Data/Raw/4539_99_S99_R1_001.fastq.gz,./Data/Raw/4539_99_S99_R2_ITS1.fastq.gz,PRJNA1076591,SRP489788,SRR27969944,38.52244 N 111.74895 W,2023,99_2023,2023,ITS2
1,NA,end_o5,o5,endophyte,38.524952999999996,-111.752819,21.858718,3.176496,NA,./Data/Raw/6083_001_S1_R1_001.fastq.gz,./Data/Raw/6083_001_S1_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913742,38.524953 N 111.752819 W,2024,1_2024,2024,ITS2
2,NA,end_n8,n8,endophyte,38.524743,-111.747209,3.834717,1.747794,NA,./Data/Raw/6083_002_S2_R1_001.fastq.gz,./Data/Raw/6083_002_S2_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913741,38.524743 N 111.747209 W,2024,2_2024,2024,ITS2
3,NA,end_o4,o4,endophyte,38.524531,-111.752877,8.642551,8.642551,NA,./Data/Raw/6083_003_S3_R1_001.fastq.gz,./Data/Raw/6083_003_S3_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913658,38.524531 N 111.752877 W,2024,3_2024,2024,ITS2
4,NA,end_o1,o1,endophyte,38.527539,-111.747144,120.859694,3.84372,NA,./Data/Raw/6083_004_R1_fullseq.fastq.gz,./Data/Raw/6083_004_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913647,38.527539 N 111.747144 W,2024,4_2024,2024,ITS2
5,NA,end_o14,o14,endophyte,38.527561,-111.74897,44.41645,25.984511,NA,./Data/Raw/6083_005_S5_R1_001.fastq.gz,./Data/Raw/6083_005_S5_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913684,38.527561 N 111.74897 W,2024,5_2024,2024,ITS2
6,NA,end_o10,o10,endophyte,38.527102,-111.75136,63.917662,7.725897,NA,./Data/Raw/6083_006_S6_R1_001.fastq.gz,./Data/Raw/6083_006_S6_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913673,38.527102 N 111.75136 W,2024,6_2024,2024,ITS2
7,NA,end_o11,o11,endophyte,38.527245,-111.750711,48.901319,17.013804,NA,./Data/Raw/6083_007_S7_R1_001.fastq.gz,./Data/Raw/6083_007_S7_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913638,38.527245 N 111.750711 W,2024,7_2024,2024,ITS2
8,NA,end_n3,n3,endophyte,38.523111,-111.74975,70.542647,10.23028,NA,./Data/Raw/6083_008_S8_R1_001.fastq.gz,./Data/Raw/6083_008_S8_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913627,38.523111 N 111.74975 W,2024,8_2024,2024,ITS2
9,NA,end_n5,n5,endophyte,38.522303,-111.748762,10.406107,44.26954,NA,./Data/Raw/6083_009_S9_R1_001.fastq.gz,./Data/Raw/6083_009_S9_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913616,38.522303 N 111.748762 W,2024,9_2024,2024,ITS2
10,NA,end_n10,n10,endophyte,38.526542,-111.745711,5.144478,0.992454,NA,./Data/Raw/6083_010_S10_R1_001.fastq.gz,./Data/Raw/6083_010_S10_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913605,38.526542 N 111.745711 W,2024,10_2024,2024,ITS2
11,NA,end_n6,n6,endophyte,38.523052,-111.748279,3.317849,21.757003,NA,./Data/Raw/6083_011_S11_R1_001.fastq.gz,./Data/Raw/6083_011_S11_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913740,38.523052 N 111.748279 W,2024,11_2024,2024,ITS2
12,NA,end_n4,n4,endophyte,38.52236,-111.748986,24.156851,37.956883,NA,./Data/Raw/6083_012_S12_R1_001.fastq.gz,./Data/Raw/6083_012_S12_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913729,38.52236 N 111.748986 W,2024,12_2024,2024,ITS2
13,NA,end_o13,o13,endophyte,38.52736,-111.749453,29.017205,11.702178,NA,./Data/Raw/6083_013_S13_R1_001.fastq.gz,./Data/Raw/6083_013_S13_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913718,38.52736 N 111.749453 W,2024,13_2024,2024,ITS2
14,NA,end_o3,o3,endophyte,38.524238,-111.752827,2.497717,24.331704,NA,./Data/Raw/6083_014_S14_R1_001.fastq.gz,./Data/Raw/6083_014_S14_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913780,38.524238 N 111.752827 W,2024,14_2024,2024,ITS2
15,NA,end_blank22,blank22,endophyte,NA,NA,NA,NA,NA,./Data/Raw/6083_015_S15_R1_001.fastq.gz,./Data/Raw/6083_015_S15_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913769,NA,2024,15_2024,2024,ITS2
16,NA,end_n7,n7,endophyte,38.523832,-111.747901,13.425923,2.903516,NA,./Data/Raw/6083_016_S16_R1_001.fastq.gz,./Data/Raw/6083_016_S16_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913709,38.523832 N 111.747901 W,2024,16_2024,2024,ITS2
17,NA,end_n1,n1,endophyte,38.522014,-111.751184,98.527005,133.277632,NA,./Data/Raw/6083_017_S17_R1_001.fastq.gz,./Data/Raw/6083_017_S17_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913698,38.522014 N 111.751184 W,2024,17_2024,2024,ITS2
18,NA,end_o7,o7,endophyte,38.526272,-111.752805,7.317243,21.080434,NA,./Data/Raw/6083_018_S18_R1_001.fastq.gz,./Data/Raw/6083_018_S18_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913760,38.526272 N 111.752805 W,2024,18_2024,2024,ITS2
19,NA,end_n9,n9,endophyte,38.526014,-111.746149,1.924886,0.934886,NA,./Data/Raw/6083_019_S19_R1_001.fastq.gz,./Data/Raw/6083_019_S19_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913749,38.526014 N 111.746149 W,2024,19_2024,2024,ITS2
20,NA,end_o9,o9,endophyte,38.526708,-111.752279,4.478889,16.597182,NA,./Data/Raw/6083_020_S20_R1_001.fastq.gz,./Data/Raw/6083_020_S20_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913665,38.526708 N 111.752279 W,2024,20_2024,2024,ITS2
21,NA,end_n2,n2,endophyte,38.523322,-111.750593,108.736151,35.506543,NA,./Data/Raw/6083_021_S21_R1_001.fastq.gz,./Data/Raw/6083_021_S21_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913657,38.523322 N 111.750593 W,2024,21_2024,2024,ITS2
22,NA,end_o8,o8,endophyte,38.526523,-111.752649,28.776455,14.835407,NA,./Data/Raw/6083_022_S22_R1_001.fastq.gz,./Data/Raw/6083_022_S22_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913656,38.526523 N 111.752649 W,2024,22_2024,2024,ITS2
23,NA,end_o6,o6,endophyte,38.525791,-111.752884,14.480804,27.05292,NA,./Data/Raw/6083_023_S23_R1_001.fastq.gz,./Data/Raw/6083_023_S23_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913655,38.525791 N 111.752884 W,2024,23_2024,2024,ITS2
24,NA,end_o2,o2,endophyte,38.523847,-111.752631,28.935745,42.48992,NA,./Data/Raw/6083_024_S24_R1_001.fastq.gz,./Data/Raw/6083_024_S24_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913654,38.523847 N 111.752631 W,2024,24_2024,2024,ITS2
25,NA,end_o12,o12,endophyte,38.527508,-111.750085,11.739525,13.787176,NA,./Data/Raw/6083_025_S25_R1_001.fastq.gz,./Data/Raw/6083_025_S25_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913653,38.527508 N 111.750085 W,2024,25_2024,2024,ITS2
26,NA,end_l37,l37,endophyte,38.523454,-111.752123,15.787215,41.109476,NA,./Data/Raw/6083_026_S26_R1_001.fastq.gz,./Data/Raw/6083_026_S26_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913652,38.523454 N 111.752123 W,2024,26_2024,2024,ITS2
27,NA,end_m27,m27,endophyte,38.522761,-111.749779,32.333182,41.849439,NA,./Data/Raw/6083_027_R1_fullseq.fastq.gz,./Data/Raw/6083_027_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913651,38.522761 N 111.749779 W,2024,27_2024,2024,ITS2
28,NA,end_m30,m30,endophyte,38.522315,-111.75049,48.169807,118.783021,NA,./Data/Raw/6083_028_S28_R1_001.fastq.gz,./Data/Raw/6083_028_S28_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913650,38.522315 N 111.75049 W,2024,28_2024,2024,ITS2
29,NA,end_m28,m28,endophyte,38.522444,-111.750308,32.325195,97.632744,NA,./Data/Raw/6083_029_S29_R1_001.fastq.gz,./Data/Raw/6083_029_S29_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913649,38.522444 N 111.750308 W,2024,29_2024,2024,ITS2
30,NA,end_m9,m9,endophyte,38.526996,-111.746262,26.802097,3.957185,NA,./Data/Raw/6083_030_S30_R1_001.fastq.gz,./Data/Raw/6083_030_S30_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913648,38.526996 N 111.746262 W,2024,30_2024,2024,ITS2
31,NA,end_l32,l32,endophyte,38.524589,-111.750914,139.93942,74.252132,NA,./Data/Raw/6083_031_S31_R1_001.fastq.gz,./Data/Raw/6083_031_S31_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913646,38.524589 N 111.750914 W,2024,31_2024,2024,ITS2
32,NA,end_l41,l41,endophyte,38.522586,-111.7536,74.357089,91.848661,NA,./Data/Raw/6083_032_S32_R1_001.fastq.gz,./Data/Raw/6083_032_S32_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913693,38.522586 N 111.7536 W,2024,32_2024,2024,ITS2
33,NA,end_m26,m26,endophyte,38.522866,-111.74943,56.29132,15.775328,NA,./Data/Raw/6083_033_R1_fullseq.fastq.gz,./Data/Raw/6083_033_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913692,38.522866 N 111.74943 W,2024,33_2024,2024,ITS2
34,NA,end_l16,l16,endophyte,38.527434,-111.748366,98.822545,19.709422,NA,./Data/Raw/6083_034_S34_R1_001.fastq.gz,./Data/Raw/6083_034_S34_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913691,38.527434 N 111.748366 W,2024,34_2024,2024,ITS2
35,NA,end_m24,m24,endophyte,38.523224,-111.748895,48.925918,32.213121,NA,./Data/Raw/6083_035_S35_R1_001.fastq.gz,./Data/Raw/6083_035_S35_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913690,38.523224 N 111.748895 W,2024,35_2024,2024,ITS2
36,NA,end_m12,m12,endophyte,38.526688,-111.747029,98.984583,46.490491,NA,./Data/Raw/6083_036_S36_R1_001.fastq.gz,./Data/Raw/6083_036_S36_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913689,38.526688 N 111.747029 W,2024,36_2024,2024,ITS2
37,NA,end_l35,l35,endophyte,38.523875,-111.751544,63.942698,48.513251,NA,./Data/Raw/6083_037_S37_R1_001.fastq.gz,./Data/Raw/6083_037_S37_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913688,38.523875 N 111.751544 W,2024,37_2024,2024,ITS2
38,NA,end_l20,l20,endophyte,38.52703,-111.748741,92.975657,32.575842,NA,./Data/Raw/6083_038_S38_R1_001.fastq.gz,./Data/Raw/6083_038_S38_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913687,38.52703 N 111.748741 W,2024,38_2024,2024,ITS2
39,NA,end_l30,l30,endophyte,38.524928,-111.750334,202.168457,70.731864,NA,./Data/Raw/6083_039_S39_R1_001.fastq.gz,./Data/Raw/6083_039_S39_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913686,38.524928 N 111.750334 W,2024,39_2024,2024,ITS2
40,NA,end_l18,l18,endophyte,38.52728,-111.748597,87.106464,3.103926,NA,./Data/Raw/6083_040_S40_R1_001.fastq.gz,./Data/Raw/6083_040_S40_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913685,38.52728 N 111.748597 W,2024,40_2024,2024,ITS2
41,NA,end_m18,m18,endophyte,38.52516,-111.747839,66.77977,57.471963,NA,./Data/Raw/6083_041_S41_R1_001.fastq.gz,./Data/Raw/6083_041_S41_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913683,38.52516 N 111.747839 W,2024,41_2024,2024,ITS2
42,NA,end_m20,m20,endophyte,38.524585,-111.74781,45.51761,35.105721,NA,./Data/Raw/6083_042_S42_R1_001.fastq.gz,./Data/Raw/6083_042_S42_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913682,38.524585 N 111.74781 W,2024,42_2024,2024,ITS2
43,NA,end_l26,l26,endophyte,38.525943,-111.749342,186.979641,65.61741,NA,./Data/Raw/6083_043_S43_R1_001.fastq.gz,./Data/Raw/6083_043_S43_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913681,38.525943 N 111.749342 W,2024,43_2024,2024,ITS2
44,NA,end_l3,l3,endophyte,38.530229,-111.745783,75.995933,322.928938,NA,./Data/Raw/6083_044_R1_fullseq.fastq.gz,./Data/Raw/6083_044_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913680,38.530229 N 111.745783 W,2024,44_2024,2024,ITS2
45,NA,end_l2,l2,endophyte,38.530322,-111.74551,96.557482,341.422335,NA,./Data/Raw/6083_045_R1_fullseq.fastq.gz,./Data/Raw/6083_045_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913679,38.530322 N 111.74551 W,2024,45_2024,2024,ITS2
46,NA,end_m25,m25,endophyte,38.523157,-111.749218,67.466828,19.762543,NA,./Data/Raw/6083_046_S46_R1_001.fastq.gz,./Data/Raw/6083_046_S46_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913678,38.523157 N 111.749218 W,2024,46_2024,2024,ITS2
47,NA,end_l14,l14,endophyte,38.527725,-111.747989,125.426444,65.607795,NA,./Data/Raw/6083_047_S47_R1_001.fastq.gz,./Data/Raw/6083_047_S47_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913677,38.527725 N 111.747989 W,2024,47_2024,2024,ITS2
48,NA,end_l23,l23,endophyte,38.526635,-111.749049,116.250605,74.440691,NA,./Data/Raw/6083_048_S48_R1_001.fastq.gz,./Data/Raw/6083_048_S48_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913676,38.526635 N 111.749049 W,2024,48_2024,2024,ITS2
49,NA,end_m16,m16,endophyte,38.525789,-111.747693,96.630673,34.301948,NA,./Data/Raw/6083_049_S49_R1_001.fastq.gz,./Data/Raw/6083_049_S49_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913675,38.525789 N 111.747693 W,2024,49_2024,2024,ITS2
50,NA,end_m7,m7,endophyte,38.527649,-111.7455,54.259826,101.144518,NA,./Data/Raw/6083_050_S50_R1_001.fastq.gz,./Data/Raw/6083_050_S50_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913674,38.527649 N 111.7455 W,2024,50_2024,2024,ITS2
51,NA,end_m29,m29,endophyte,38.522291,-111.750466,46.072521,119.528003,NA,./Data/Raw/6083_051_S51_R1_001.fastq.gz,./Data/Raw/6083_051_S51_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913672,38.522291 N 111.750466 W,2024,51_2024,2024,ITS2
52,NA,end_l9,l9,endophyte,38.528766,-111.747173,53.12804,139.942888,NA,./Data/Raw/6083_052_R1_fullseq.fastq.gz,./Data/Raw/6083_052_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913671,38.528766 N 111.747173 W,2024,52_2024,2024,ITS2
53,NA,end_m10,m10,endophyte,38.527464,-111.747075,111.479417,3.684699,NA,./Data/Raw/6083_053_S53_R1_001.fastq.gz,./Data/Raw/6083_053_S53_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913670,38.527464 N 111.747075 W,2024,53_2024,2024,ITS2
54,NA,end_m11,m11,endophyte,38.527039,-111.746947,86.647467,31.865124,NA,./Data/Raw/6083_054_S54_R1_001.fastq.gz,./Data/Raw/6083_054_S54_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913645,38.527039 N 111.746947 W,2024,54_2024,2024,ITS2
55,NA,end_l21,l21,endophyte,38.526872,-111.748888,98.644814,48.445973,NA,./Data/Raw/6083_055_S55_R1_001.fastq.gz,./Data/Raw/6083_055_S55_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913644,38.526872 N 111.748888 W,2024,55_2024,2024,ITS2
56,NA,end_m22,m22,endophyte,38.523887,-111.748406,25.169958,36.584742,NA,./Data/Raw/6083_056_S56_R1_001.fastq.gz,./Data/Raw/6083_056_S56_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913643,38.523887 N 111.748406 W,2024,56_2024,2024,ITS2
57,NA,end_blank21,blank21,endophyte,NA,NA,NA,NA,NA,./Data/Raw/6083_057_S57_R1_001.fastq.gz,./Data/Raw/6083_057_S57_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913642,NA,2024,57_2024,2024,ITS2
58,NA,end_l10,l10,endophyte,38.528612,-111.747378,73.212428,124.750463,NA,./Data/Raw/6083_058_S58_R1_001.fastq.gz,./Data/Raw/6083_058_S58_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913641,38.528612 N 111.747378 W,2024,58_2024,2024,ITS2
59,NA,end_m31,m31,endophyte,38.522148,-111.750764,72.235474,145.103769,NA,./Data/Raw/6083_059_S59_R1_001.fastq.gz,./Data/Raw/6083_059_S59_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913640,38.522148 N 111.750764 W,2024,59_2024,2024,ITS2
60,NA,end_m5,m5,endophyte,38.528178,-111.744857,5.254478,182.351191,NA,./Data/Raw/6083_060_R1_fullseq.fastq.gz,./Data/Raw/6083_060_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913639,38.528178 N 111.744857 W,2024,60_2024,2024,ITS2
61,NA,end_l36,l36,endophyte,38.523638,-111.751832,38.722125,40.217262,NA,./Data/Raw/6083_061_S61_R1_001.fastq.gz,./Data/Raw/6083_061_S61_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913637,38.523638 N 111.751832 W,2024,61_2024,2024,ITS2
62,NA,end_m23,m23,endophyte,38.523447,-111.748455,31.180885,13.837332,NA,./Data/Raw/6083_062_S62_R1_001.fastq.gz,./Data/Raw/6083_062_S62_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913636,38.523447 N 111.748455 W,2024,62_2024,2024,ITS2
63,NA,end_l27,l27,endophyte,38.525679,-111.749477,215.875919,60.314044,NA,./Data/Raw/6083_063_S63_R1_001.fastq.gz,./Data/Raw/6083_063_S63_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913635,38.525679 N 111.749477 W,2024,63_2024,2024,ITS2
64,NA,end_m3,m3,endophyte,38.528725,-111.744434,31.203764,252.605941,NA,./Data/Raw/6083_064_S64_R1_001.fastq.gz,./Data/Raw/6083_064_S64_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913634,38.528725 N 111.744434 W,2024,64_2024,2024,ITS2
65,NA,end_l33,l33,endophyte,38.524306,-111.75105,116.571643,58.748946,NA,./Data/Raw/6083_065_S65_R1_001.fastq.gz,./Data/Raw/6083_065_S65_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913633,38.524306 N 111.75105 W,2024,65_2024,2024,ITS2
66,NA,end_m17,m17,endophyte,38.525489,-111.747777,80.662872,41.874077,NA,./Data/Raw/6083_066_S66_R1_001.fastq.gz,./Data/Raw/6083_066_S66_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913632,38.525489 N 111.747777 W,2024,66_2024,2024,ITS2
67,NA,end_m8,m8,endophyte,38.527109,-111.745883,5.73407,34.863333,NA,./Data/Raw/6083_067_S67_R1_001.fastq.gz,./Data/Raw/6083_067_S67_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913631,38.527109 N 111.745883 W,2024,67_2024,2024,ITS2
68,NA,end_l19,l19,endophyte,38.527172,-111.748565,95.303912,10.585716,NA,./Data/Raw/6083_068_S68_R1_001.fastq.gz,./Data/Raw/6083_068_S68_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913630,38.527172 N 111.748565 W,2024,68_2024,2024,ITS2
69,NA,end_m1,m1,endophyte,38.529367,-111.743745,112.807886,345.909453,NA,./Data/Raw/6083_069_R1_fullseq.fastq.gz,./Data/Raw/6083_069_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913629,38.529367 N 111.743745 W,2024,69_2024,2024,ITS2
70,NA,end_l7,l7,endophyte,38.529245,-111.746801,43.368543,194.645662,NA,./Data/Raw/6083_070_S70_R1_001.fastq.gz,./Data/Raw/6083_070_S70_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913628,38.529245 N 111.746801 W,2024,70_2024,2024,ITS2
71,NA,end_l4,l4,endophyte,38.530044,-111.745907,52.755021,299.878329,NA,./Data/Raw/6083_071_S71_R1_001.fastq.gz,./Data/Raw/6083_071_S71_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913626,38.530044 N 111.745907 W,2024,71_2024,2024,ITS2
72,NA,end_m21,m21,endophyte,38.524271,-111.748253,38.696205,48.906275,NA,./Data/Raw/6083_072_S72_R1_001.fastq.gz,./Data/Raw/6083_072_S72_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913625,38.524271 N 111.748253 W,2024,72_2024,2024,ITS2
73,NA,end_l31,l31,endophyte,38.524798,-111.750601,174.818723,73.960311,NA,./Data/Raw/6083_073_S73_R1_001.fastq.gz,./Data/Raw/6083_073_S73_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913624,38.524798 N 111.750601 W,2024,73_2024,2024,ITS2
74,NA,end_l17,l17,endophyte,38.527367,-111.748577,84.326693,5.57022,NA,./Data/Raw/6083_074_S74_R1_001.fastq.gz,./Data/Raw/6083_074_S74_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913623,38.527367 N 111.748577 W,2024,74_2024,2024,ITS2
75,NA,end_l12,l12,endophyte,38.52809,-111.747635,115.396121,78.607176,NA,./Data/Raw/6083_075_R1_fullseq.fastq.gz,./Data/Raw/6083_075_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913622,38.52809 N 111.747635 W,2024,75_2024,2024,ITS2
76,NA,end_m15,m15,endophyte,38.526038,-111.747528,101.306855,39.384295,NA,./Data/Raw/6083_076_S76_R1_001.fastq.gz,./Data/Raw/6083_076_S76_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913621,38.526038 N 111.747528 W,2024,76_2024,2024,ITS2
77,NA,end_l22,l22,endophyte,38.526745,-111.749034,105.298966,62.715491,NA,./Data/Raw/6083_077_S77_R1_001.fastq.gz,./Data/Raw/6083_077_S77_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913620,38.526745 N 111.749034 W,2024,77_2024,2024,ITS2
78,NA,end_l6,l6,endophyte,38.529651,-111.746443,1.909992,244.635456,NA,./Data/Raw/6083_078_S78_R1_001.fastq.gz,./Data/Raw/6083_078_S78_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913619,38.529651 N 111.746443 W,2024,78_2024,2024,ITS2
